Land_Area_acres,Temperature_C,Humidity_pct,Rainfall_mm,WindSpeed_kmph,Soil_Type,Crop_Type,Crop_Stage,Season,Water_Required_Litres
8.35,26.7,73.0,26.8,13.8,Clay,Rice,Growth,Monsoon,212257.2
9.14,36.7,67.6,0.0,9.9,Silty,Rice,Harvest,Summer,232039.5
5.46,23.4,35.6,0.0,6.0,Silty,Cotton,Flowering,Winter,147315.6
4.31,24.9,30.4,0.0,8.1,Sandy,Maize,Harvest,Winter,112673.9
7.02,27.7,61.9,33.7,11.6,Loamy,Rice,Harvest,Monsoon,169345.6
1.96,25.5,45.4,0.0,4.2,Sandy,Sugarcane,Harvest,Winter,63180.3
1.76,33.3,37.7,8.7,9.6,Clay,Cotton,Harvest,Summer,36415.7
9.54,15.0,50.2,11.7,22.5,Silty,Sugarcane,Flowering,Winter,333816.2
1.45,33.6,49.5,13.5,0.2,Sandy,Sugarcane,Harvest,Summer,42675.3
3.71,28.5,22.4,4.3,2.1,Clay,Maize,Flowering,Winter,96469.5
3.59,36.7,55.2,10.5,9.1,Sandy,Cotton,Harvest,Summer,89676.1
9.36,41.0,72.9,7.9,27.4,Clay,Rice,Growth,Summer,257547.5
8.45,30.9,66.3,0.0,13.6,Loamy,Sugarcane,Growth,Winter,295575.8
0.93,26.5,98.6,23.1,19.3,Sandy,Wheat,Seedling,Monsoon,15031.8
8.07,27.8,47.8,0.0,22.1,Loamy,Rice,Flowering,Winter,284682.1
7.59,34.2,69.6,0.0,2.0,Clay,Cotton,Harvest,Summer,156796.1
8.75,27.3,70.8,17.0,8.2,Loamy,Cotton,Flowering,Monsoon,234753.3
1.54,22.0,57.6,12.0,1.3,Loamy,Maize,Harvest,Winter,26304.3
7.64,25.4,44.6,14.1,29.5,Silty,Sugarcane,Growth,Winter,245433.9
5.94,34.5,66.6,26.4,1.4,Clay,Rice,Growth,Monsoon,150005.5
7.31,17.5,47.2,16.5,24.3,Sandy,Wheat,Seedling,Winter,168114.6
3.86,23.2,50.0,16.8,25.2,Sandy,Sugarcane,Growth,Monsoon,144601.5
8.52,38.5,56.5,5.9,22.3,Clay,Sugarcane,Flowering,Summer,284370.6
5.56,21.9,60.9,16.1,2.0,Clay,Maize,Growth,Winter,120766.2
2.41,27.7,41.2,18.2,25.2,Silty,Cotton,Harvest,Monsoon,48158.1
7.12,29.1,59.7,5.5,5.0,Clay,Rice,Flowering,Winter,207777.4
7.36,33.5,44.7,0.0,5.0,Clay,Sugarcane,Flowering,Winter,245265.0
9.32,45.0,74.7,5.2,12.1,Loamy,Rice,Flowering,Summer,332140.4
1.38,30.3,88.8,13.4,2.7,Loamy,Maize,Growth,Monsoon,24596.1
8.92,27.8,32.6,0.0,25.1,Clay,Wheat,Growth,Winter,200427.8
1.77,33.2,78.5,29.2,3.6,Sandy,Wheat,Growth,Monsoon,27060.3
2.67,30.8,60.5,16.3,29.4,Silty,Maize,Harvest,Monsoon,56133.2
1.03,21.4,61.8,28.8,13.4,Silty,Maize,Seedling,Monsoon,16463.8
6.46,21.2,56.2,7.9,29.7,Sandy,Sugarcane,Growth,Winter,256621.0
4.9,40.8,46.7,7.3,14.8,Sandy,Cotton,Flowering,Summer,171084.3
4.01,30.5,44.0,27.4,6.3,Silty,Cotton,Harvest,Monsoon,78510.6
4.4,38.1,73.6,20.7,0.5,Clay,Sugarcane,Seedling,Monsoon,111082.2
1.93,28.1,69.3,28.5,20.0,Sandy,Maize,Seedling,Monsoon,34597.9
5.7,34.7,92.9,30.8,19.4,Clay,Rice,Growth,Monsoon,141150.9
8.25,31.6,36.0,11.8,22.8,Sandy,Rice,Seedling,Summer,264867.7
4.82,32.5,55.0,18.7,17.7,Loamy,Sugarcane,Growth,Summer,160714.5
2.63,18.5,62.5,13.7,27.1,Sandy,Wheat,Flowering,Monsoon,58955.3
0.92,26.6,41.6,13.4,12.4,Loamy,Wheat,Flowering,Winter,15745.9
3.87,30.8,51.4,5.3,5.1,Loamy,Rice,Flowering,Winter,132605.8
3.63,32.3,92.9,24.1,9.5,Sandy,Maize,Growth,Monsoon,89837.4
6.62,23.3,67.8,24.1,8.2,Silty,Maize,Seedling,Monsoon,141328.7
3.46,27.5,58.1,19.1,2.3,Sandy,Maize,Harvest,Monsoon,77081.5
9.53,32.0,61.6,23.3,19.4,Silty,Rice,Growth,Monsoon,273389.6
4.31,27.9,65.9,12.4,11.8,Sandy,Rice,Harvest,Winter,120560.8
8.84,20.4,37.4,8.1,19.2,Silty,Maize,Flowering,Winter,242248.7
4.55,23.0,46.5,26.8,17.2,Silty,Rice,Growth,Winter,119231.0
8.28,24.2,34.3,4.5,13.0,Loamy,Cotton,Flowering,Winter,234984.1
5.06,26.0,39.8,4.8,3.6,Clay,Maize,Harvest,Winter,104690.7
7.21,28.7,36.1,10.2,3.1,Clay,Cotton,Growth,Summer,164590.9
7.25,39.3,44.1,3.6,16.8,Silty,Wheat,Growth,Summer,177988.5
2.65,33.3,65.9,4.7,10.4,Silty,Cotton,Growth,Winter,65654.1
6.04,23.1,66.6,6.3,6.2,Silty,Sugarcane,Harvest,Winter,158570.0
7.24,26.1,56.9,4.5,16.3,Sandy,Sugarcane,Flowering,Winter,330439.8
7.54,23.5,69.1,21.9,0.1,Sandy,Wheat,Growth,Monsoon,182038.3
1.23,35.4,75.8,33.6,8.6,Sandy,Wheat,Flowering,Monsoon,19327.7
8.46,34.1,41.9,21.6,1.8,Silty,Cotton,Growth,Monsoon,204333.7
7.09,23.1,73.8,15.1,25.8,Clay,Maize,Growth,Winter,160232.2
9.73,41.6,56.0,0.0,25.6,Silty,Rice,Harvest,Summer,251701.2
7.22,42.8,71.1,0.0,3.7,Clay,Sugarcane,Harvest,Summer,184794.3
4.64,37.8,100.0,5.3,22.4,Loamy,Maize,Growth,Summer,125183.4
8.21,41.5,71.8,13.4,29.4,Silty,Cotton,Seedling,Summer,189712.2
1.19,40.4,43.8,0.0,16.6,Clay,Sugarcane,Flowering,Summer,48828.0
6.36,43.3,66.7,0.0,19.1,Silty,Sugarcane,Seedling,Summer,192573.9
3.11,32.1,42.3,1.3,23.3,Silty,Rice,Harvest,Summer,81705.4
3.39,29.5,41.2,0.0,11.3,Sandy,Rice,Harvest,Winter,103991.9
2.84,44.4,46.0,7.0,17.5,Silty,Sugarcane,Flowering,Summer,113604.5
3.88,31.3,36.7,0.0,7.9,Sandy,Maize,Seedling,Summer,111694.3
0.75,33.7,47.1,39.2,22.3,Silty,Maize,Seedling,Monsoon,12454.3
7.42,39.3,27.2,4.1,20.5,Clay,Sugarcane,Growth,Summer,228601.5
2.22,34.1,65.1,20.3,14.1,Loamy,Wheat,Seedling,Monsoon,42556.9
2.9,23.7,74.0,2.4,14.5,Loamy,Wheat,Flowering,Winter,69405.4
1.38,20.4,43.4,0.0,15.8,Clay,Cotton,Flowering,Winter,32002.9
2.53,35.4,48.6,12.0,7.3,Clay,Sugarcane,Harvest,Summer,62358.3
1.4,35.4,67.4,8.1,11.2,Sandy,Rice,Seedling,Summer,43193.8
7.37,26.3,66.4,16.0,9.7,Sandy,Maize,Growth,Monsoon,211837.4
4.61,36.1,46.9,25.9,28.4,Sandy,Sugarcane,Seedling,Monsoon,157878.8
5.71,42.2,56.3,0.2,9.0,Silty,Sugarcane,Seedling,Summer,172773.1
4.36,26.8,64.4,19.6,25.9,Loamy,Wheat,Seedling,Monsoon,88837.6
4.04,28.5,72.3,7.1,5.5,Sandy,Wheat,Harvest,Winter,88816.0
8.81,30.1,60.1,13.3,20.9,Silty,Wheat,Growth,Monsoon,202384.6
3.24,42.3,65.0,13.1,1.1,Silty,Rice,Flowering,Summer,104758.7
3.54,30.9,62.3,19.4,29.5,Clay,Sugarcane,Growth,Monsoon,99316.0
2.46,27.4,64.0,23.9,0.9,Silty,Wheat,Growth,Monsoon,41535.8
2.25,31.8,64.0,7.3,19.7,Sandy,Cotton,Seedling,Summer,58417.4
8.58,35.2,38.5,3.0,3.0,Loamy,Wheat,Flowering,Summer,233347.7
2.22,28.3,57.2,3.9,6.4,Loamy,Cotton,Flowering,Winter,59599.5
3.69,23.1,37.8,6.1,12.0,Silty,Cotton,Harvest,Winter,77734.6
4.57,38.1,59.2,14.4,12.9,Loamy,Maize,Growth,Summer,121814.9
7.58,34.5,30.8,20.2,19.1,Clay,Wheat,Flowering,Monsoon,175581.5
6.79,38.3,55.8,14.3,18.7,Loamy,Maize,Harvest,Monsoon,157856.6
8.43,33.4,58.1,0.0,11.1,Silty,Cotton,Seedling,Summer,195811.5
3.04,33.5,64.0,3.1,7.4,Sandy,Cotton,Harvest,Winter,76588.1
4.46,34.1,76.1,0.9,25.5,Silty,Wheat,Flowering,Summer,116707.8
8.84,27.8,63.3,1.3,21.6,Loamy,Maize,Growth,Winter,239814.0
5.83,25.8,33.2,27.9,23.0,Silty,Wheat,Growth,Monsoon,124975.4
3.25,35.1,65.5,12.1,27.7,Loamy,Maize,Seedling,Monsoon,78909.4
3.72,38.1,63.8,0.0,28.5,Loamy,Maize,Flowering,Summer,120924.9
2.52,20.8,60.7,29.8,15.0,Clay,Wheat,Seedling,Monsoon,37800.0
4.42,30.1,61.6,2.4,19.2,Sandy,Sugarcane,Seedling,Summer,158175.7
3.87,40.4,41.9,0.0,3.0,Loamy,Sugarcane,Seedling,Summer,126124.8
0.78,31.6,50.2,6.9,20.7,Sandy,Rice,Flowering,Summer,32601.1
5.59,26.3,64.9,0.0,27.1,Sandy,Cotton,Growth,Winter,167351.3
4.17,22.8,46.6,27.1,11.9,Loamy,Cotton,Flowering,Winter,96781.3
7.94,23.2,39.4,9.3,8.3,Loamy,Cotton,Growth,Winter,201482.5
4.19,27.6,88.9,24.1,17.9,Clay,Wheat,Flowering,Monsoon,81876.8
0.61,33.8,55.0,0.0,25.4,Sandy,Rice,Growth,Winter,30475.4
6.6,36.8,52.3,16.9,12.3,Sandy,Sugarcane,Growth,Monsoon,265861.1
2.58,34.1,46.9,3.8,28.7,Sandy,Wheat,Flowering,Summer,87420.8
7.96,35.0,67.6,18.0,8.2,Sandy,Rice,Growth,Monsoon,280123.6
2.65,18.7,60.3,4.0,27.5,Clay,Sugarcane,Growth,Winter,73643.8
9.59,22.8,48.6,14.9,23.9,Silty,Rice,Seedling,Winter,248633.5
9.57,26.8,39.5,5.2,2.2,Silty,Cotton,Seedling,Winter,217142.3
1.49,41.5,47.0,2.1,2.5,Sandy,Rice,Flowering,Summer,72772.6
6.73,27.9,53.3,3.6,15.9,Clay,Sugarcane,Seedling,Summer,178634.9
4.34,38.3,64.9,30.0,1.2,Silty,Wheat,Seedling,Monsoon,83750.4
9.57,38.1,48.4,22.0,28.0,Silty,Cotton,Flowering,Summer,257845.6
8.94,35.8,59.6,0.0,17.0,Sandy,Sugarcane,Seedling,Summer,325121.5
2.45,33.5,60.5,22.2,23.6,Sandy,Rice,Harvest,Monsoon,65396.2
1.6,35.5,43.3,0.0,24.5,Loamy,Maize,Harvest,Summer,43554.5
6.86,24.6,68.4,20.8,16.7,Sandy,Maize,Seedling,Summer,173123.9
1.63,23.2,70.4,12.8,28.0,Sandy,Cotton,Growth,Monsoon,35034.2
9.71,35.0,58.4,0.0,11.4,Clay,Wheat,Seedling,Winter,201521.6
2.77,41.9,55.0,0.0,19.7,Clay,Rice,Flowering,Summer,92164.7
2.11,42.6,73.0,26.0,26.3,Sandy,Wheat,Seedling,Monsoon,46502.6
9.24,32.5,63.5,0.0,5.6,Sandy,Sugarcane,Flowering,Summer,430164.1
8.23,15.0,56.6,11.1,22.7,Clay,Maize,Seedling,Winter,172853.1
0.52,26.2,78.1,26.7,14.0,Silty,Cotton,Flowering,Monsoon,9160.7
4.55,19.1,61.1,30.2,28.5,Loamy,Rice,Seedling,Monsoon,109355.3
4.01,37.8,63.6,15.3,28.2,Clay,Wheat,Flowering,Monsoon,93530.0
3.96,34.6,62.6,24.3,29.7,Clay,Rice,Harvest,Monsoon,87910.4
1.98,29.9,66.2,3.5,11.5,Sandy,Sugarcane,Seedling,Winter,68130.3
6.8,35.6,34.8,33.5,27.6,Sandy,Wheat,Seedling,Summer,159714.3
9.87,15.0,47.8,0.6,1.2,Clay,Rice,Seedling,Winter,236766.3
0.53,31.5,80.3,19.0,16.2,Sandy,Maize,Seedling,Monsoon,9303.9
5.12,33.6,78.1,24.6,3.3,Silty,Wheat,Growth,Monsoon,106304.3
2.68,35.1,70.6,24.0,4.7,Sandy,Cotton,Flowering,Monsoon,67763.9
4.97,30.4,47.7,0.0,1.0,Silty,Rice,Seedling,Summer,133063.6
7.4,25.8,62.7,30.8,3.5,Silty,Rice,Seedling,Monsoon,180719.4
9.39,20.3,25.7,11.6,9.6,Clay,Wheat,Growth,Winter,200299.8
7.78,28.5,36.5,10.1,0.2,Clay,Maize,Seedling,Monsoon,168192.4
6.58,26.3,78.4,30.7,13.9,Loamy,Rice,Growth,Monsoon,184031.0
9.3,34.2,52.0,3.6,9.0,Silty,Maize,Growth,Summer,242526.2
3.36,25.8,86.9,22.2,27.2,Silty,Maize,Harvest,Monsoon,64642.2
5.78,19.2,42.7,21.1,3.9,Sandy,Wheat,Seedling,Winter,125082.4
6.59,23.5,58.0,25.6,10.3,Sandy,Wheat,Harvest,Monsoon,138224.4
5.8,35.5,46.6,1.9,24.7,Clay,Maize,Growth,Summer,144468.8
8.31,24.3,48.6,9.0,28.7,Clay,Maize,Flowering,Winter,211238.6
7.13,29.2,38.4,3.2,17.3,Sandy,Sugarcane,Harvest,Summer,237445.1
5.88,33.2,36.9,11.3,16.3,Sandy,Sugarcane,Seedling,Summer,209807.0
7.41,30.6,41.8,12.7,7.0,Silty,Maize,Harvest,Winter,162928.4
8.99,32.8,55.0,0.0,12.5,Sandy,Maize,Seedling,Summer,252489.3
1.83,40.9,38.1,0.0,5.8,Clay,Cotton,Growth,Summer,50242.8
6.58,23.8,62.2,6.4,27.3,Silty,Rice,Flowering,Winter,210469.3
6.92,29.2,48.8,0.0,5.2,Silty,Cotton,Seedling,Summer,159238.0
7.78,31.9,61.4,0.5,10.3,Clay,Cotton,Seedling,Winter,168158.1
3.61,32.5,45.1,11.0,28.7,Sandy,Sugarcane,Growth,Winter,148908.5
8.42,30.3,62.6,18.7,1.8,Loamy,Wheat,Growth,Monsoon,194433.8
6.4,29.7,44.4,0.0,5.4,Loamy,Rice,Flowering,Winter,225105.8
6.58,31.5,48.3,1.7,4.2,Clay,Sugarcane,Growth,Summer,196444.3
9.1,40.8,60.2,17.7,4.7,Clay,Maize,Growth,Monsoon,214972.8
6.2,37.1,51.1,0.0,5.3,Sandy,Maize,Growth,Summer,199747.0
6.11,27.6,42.4,8.7,25.8,Sandy,Sugarcane,Growth,Winter,248900.2
9.87,25.1,20.0,9.2,4.7,Sandy,Maize,Flowering,Winter,332917.9
0.57,37.5,56.4,6.0,17.6,Sandy,Cotton,Growth,Summer,21707.1
6.61,32.5,57.6,2.3,1.9,Sandy,Rice,Growth,Summer,241452.1
7.23,28.7,61.3,23.1,4.4,Silty,Sugarcane,Flowering,Monsoon,246969.7
7.15,30.2,48.7,11.8,21.8,Loamy,Wheat,Seedling,Summer,158656.7
3.21,24.2,44.0,0.0,4.1,Loamy,Rice,Harvest,Winter,82760.1
6.68,16.5,55.6,5.8,11.3,Clay,Maize,Growth,Winter,151343.5
4.72,25.9,74.2,24.5,22.7,Loamy,Cotton,Seedling,Monsoon,99033.4
9.24,24.4,70.3,32.4,10.2,Silty,Wheat,Harvest,Monsoon,176514.3
6.66,23.5,53.2,5.8,17.3,Sandy,Maize,Harvest,Winter,168271.2
5.7,20.3,27.2,1.7,7.4,Sandy,Sugarcane,Harvest,Winter,185317.5
6.45,27.9,68.0,19.2,18.9,Clay,Sugarcane,Growth,Monsoon,182512.4
3.69,39.4,68.5,10.4,4.7,Loamy,Sugarcane,Flowering,Summer,141892.9
6.65,28.3,21.7,14.1,2.5,Silty,Wheat,Flowering,Winter,163121.5
2.33,43.1,54.5,0.0,27.2,Loamy,Wheat,Seedling,Summer,62957.8
2.47,26.3,31.3,9.2,18.8,Clay,Sugarcane,Growth,Winter,71649.2
1.7,25.2,31.4,4.5,16.6,Clay,Sugarcane,Flowering,Winter,55205.2
5.92,30.8,76.7,0.0,4.2,Sandy,Rice,Flowering,Winter,239389.8
6.84,38.6,25.1,9.4,8.8,Clay,Sugarcane,Growth,Summer,207265.6
8.78,29.5,57.7,6.7,5.5,Silty,Maize,Flowering,Winter,242692.6
2.6,25.5,52.0,1.8,22.5,Clay,Sugarcane,Flowering,Summer,84826.8
5.52,26.2,60.7,28.1,4.9,Silty,Maize,Seedling,Monsoon,115324.1
0.71,21.9,40.7,15.2,29.1,Clay,Maize,Harvest,Winter,11881.5
5.57,23.3,55.3,1.6,20.2,Clay,Wheat,Harvest,Winter,108358.9
8.82,23.3,66.0,20.8,0.7,Clay,Cotton,Growth,Monsoon,191074.6
2.95,29.4,53.9,2.7,17.3,Silty,Sugarcane,Flowering,Winter,108184.3
9.06,37.0,57.9,12.0,29.5,Sandy,Maize,Flowering,Summer,313603.6
9.74,26.5,38.0,13.5,4.1,Sandy,Cotton,Flowering,Monsoon,308767.3
7.13,31.7,52.6,0.0,2.8,Clay,Cotton,Growth,Summer,167251.6
7.85,30.0,27.1,9.4,4.7,Sandy,Cotton,Flowering,Summer,256499.4
3.51,35.1,56.9,20.9,11.9,Clay,Wheat,Growth,Monsoon,71110.7
8.56,24.6,63.7,20.3,2.0,Loamy,Wheat,Seedling,Monsoon,178813.1
8.31,41.2,34.9,0.0,8.1,Clay,Maize,Growth,Summer,207500.9
2.44,34.3,35.5,9.1,17.3,Sandy,Cotton,Growth,Summer,75986.1
9.42,25.1,61.2,18.1,20.9,Clay,Rice,Flowering,Monsoon,269002.6
6.58,18.0,40.3,0.9,13.0,Loamy,Rice,Flowering,Winter,223328.4
9.21,16.4,38.2,8.9,7.8,Silty,Rice,Growth,Winter,263320.8
4.05,32.1,95.0,16.9,2.3,Silty,Maize,Harvest,Monsoon,81483.7
1.54,26.4,32.1,0.4,1.8,Sandy,Wheat,Seedling,Winter,38580.4
3.22,22.7,76.1,22.7,8.2,Sandy,Maize,Harvest,Monsoon,64489.1
4.16,25.9,84.3,22.6,19.0,Sandy,Maize,Growth,Monsoon,105450.9
5.03,22.2,42.4,13.6,5.9,Sandy,Rice,Harvest,Winter,139855.1
5.41,21.0,61.1,0.0,16.5,Sandy,Rice,Seedling,Winter,168888.7
1.97,25.7,55.5,0.0,12.1,Loamy,Sugarcane,Seedling,Winter,59345.8
4.64,27.4,75.7,0.0,29.3,Sandy,Rice,Harvest,Summer,138591.1
8.35,29.1,31.7,9.0,21.4,Loamy,Wheat,Growth,Winter,205467.6
4.43,30.4,32.5,9.8,29.4,Loamy,Maize,Growth,Winter,122073.4
2.93,26.6,45.6,17.4,12.7,Clay,Wheat,Flowering,Monsoon,59822.1
2.85,41.6,48.4,0.0,4.9,Loamy,Sugarcane,Harvest,Summer,88166.7
6.76,30.3,24.5,7.8,14.5,Sandy,Rice,Flowering,Summer,279742.6
5.62,29.8,43.2,0.0,0.1,Loamy,Rice,Growth,Winter,177656.7
7.99,26.0,59.1,21.5,13.9,Clay,Sugarcane,Harvest,Winter,192905.7
6.13,30.8,77.9,10.5,21.3,Loamy,Maize,Growth,Monsoon,160510.3
8.81,18.0,64.8,2.1,29.0,Sandy,Cotton,Harvest,Winter,216375.2
8.27,28.7,45.8,0.0,25.3,Clay,Wheat,Growth,Summer,185256.3
9.53,26.8,20.0,8.5,28.5,Sandy,Rice,Flowering,Winter,393784.9
1.83,33.0,33.9,0.0,0.0,Sandy,Rice,Harvest,Summer,58644.1
9.12,34.9,75.2,11.7,21.5,Silty,Wheat,Growth,Summer,211761.5
3.3,15.0,52.2,12.2,19.8,Clay,Sugarcane,Seedling,Winter,79145.3
7.7,29.0,93.8,9.3,20.3,Clay,Rice,Harvest,Monsoon,174865.2
3.97,22.1,75.3,12.8,8.9,Clay,Cotton,Growth,Monsoon,81126.9
2.35,28.2,70.6,6.1,11.0,Loamy,Maize,Growth,Winter,57929.1
9.87,23.0,37.0,7.1,28.7,Loamy,Wheat,Seedling,Winter,220581.0
6.0,18.1,50.8,16.2,0.4,Sandy,Maize,Flowering,Winter,177885.9
5.04,27.5,62.1,0.0,17.6,Sandy,Maize,Seedling,Summer,139209.6
7.58,42.6,64.5,7.2,24.9,Loamy,Sugarcane,Seedling,Summer,238505.3
0.79,38.1,60.4,0.1,7.8,Clay,Maize,Harvest,Summer,19473.7
8.7,33.5,52.3,11.5,15.0,Loamy,Maize,Harvest,Summer,201186.6
9.0,31.6,76.3,11.5,24.5,Clay,Wheat,Harvest,Monsoon,174655.0
9.86,28.7,63.6,0.0,7.2,Loamy,Rice,Growth,Winter,308736.8
1.37,21.8,24.1,0.0,23.4,Loamy,Maize,Harvest,Winter,33300.0
5.62,27.6,62.6,0.0,5.0,Clay,Wheat,Flowering,Winter,130232.4
0.52,32.0,27.3,4.1,11.7,Sandy,Rice,Flowering,Summer,27540.7
6.83,24.1,53.3,0.0,17.7,Silty,Maize,Growth,Winter,175540.5
8.33,28.6,39.4,0.0,26.4,Loamy,Wheat,Flowering,Winter,228121.8
9.04,23.4,77.4,15.8,21.4,Loamy,Rice,Seedling,Monsoon,241957.8
9.12,33.8,30.3,0.0,7.0,Clay,Cotton,Seedling,Summer,200171.2
7.41,23.9,61.2,0.0,1.3,Loamy,Maize,Flowering,Winter,213850.4
1.11,35.0,51.2,25.2,18.6,Loamy,Rice,Flowering,Monsoon,27828.0
7.21,36.9,50.2,22.9,7.3,Clay,Sugarcane,Growth,Monsoon,208380.4
5.57,38.7,69.1,40.2,20.2,Clay,Cotton,Seedling,Monsoon,109079.0
3.81,37.2,59.6,28.4,20.9,Silty,Sugarcane,Seedling,Monsoon,103559.5
8.78,32.9,100.0,22.2,29.4,Loamy,Wheat,Seedling,Monsoon,187175.6
8.69,23.4,39.9,5.1,13.4,Silty,Wheat,Seedling,Winter,185921.1
5.8,34.9,41.8,0.0,30.0,Silty,Rice,Seedling,Summer,161580.0
4.35,26.7,29.4,10.4,2.9,Clay,Sugarcane,Harvest,Winter,106457.0
8.76,31.6,34.3,12.9,7.1,Silty,Rice,Seedling,Summer,231055.9
7.42,23.7,69.0,0.0,4.8,Clay,Wheat,Growth,Winter,158922.4
2.25,19.5,57.2,4.6,21.0,Loamy,Sugarcane,Harvest,Winter,59411.8
1.31,24.3,63.3,4.5,5.6,Sandy,Sugarcane,Flowering,Winter,49037.6
6.02,37.3,31.9,10.6,18.7,Clay,Sugarcane,Growth,Summer,182218.7
4.62,32.7,72.5,13.3,0.7,Loamy,Cotton,Flowering,Monsoon,121502.2
9.62,31.2,65.6,31.3,28.1,Sandy,Sugarcane,Seedling,Monsoon,327143.4
8.97,28.5,40.9,13.9,5.7,Sandy,Wheat,Flowering,Winter,260878.5
8.74,27.0,32.4,0.0,25.2,Silty,Cotton,Harvest,Winter,194181.1
0.87,32.6,62.1,21.8,21.6,Loamy,Maize,Flowering,Monsoon,14344.1
6.15,35.1,98.1,4.5,10.5,Clay,Rice,Growth,Monsoon,164088.6
6.6,31.1,47.6,4.2,3.1,Loamy,Maize,Seedling,Summer,161616.8
1.11,24.6,78.3,15.1,22.6,Sandy,Sugarcane,Flowering,Monsoon,31188.5
1.92,35.1,65.4,18.3,12.2,Loamy,Rice,Seedling,Summer,47588.1
4.15,45.0,53.2,4.0,4.1,Silty,Wheat,Harvest,Summer,91419.9
6.69,24.2,65.0,14.5,17.2,Silty,Wheat,Harvest,Winter,131563.7
9.48,19.4,28.9,17.7,26.5,Sandy,Maize,Flowering,Monsoon,309124.8
4.21,25.8,78.9,18.1,12.2,Clay,Maize,Seedling,Monsoon,83226.2
7.34,37.2,49.9,15.6,28.2,Loamy,Maize,Flowering,Monsoon,218574.6
7.38,28.2,38.4,10.8,16.5,Clay,Maize,Growth,Winter,174226.3
6.83,16.2,48.9,0.0,19.8,Silty,Cotton,Harvest,Winter,145707.4
6.48,21.3,55.2,0.1,29.4,Silty,Cotton,Flowering,Winter,174952.2
2.78,40.9,29.0,0.0,0.1,Silty,Wheat,Growth,Summer,74888.1
7.84,31.0,42.3,27.9,16.8,Silty,Maize,Growth,Monsoon,191649.3
8.78,23.9,73.5,14.8,10.7,Silty,Maize,Seedling,Monsoon,196434.1
3.93,35.3,74.1,21.0,8.1,Clay,Wheat,Seedling,Monsoon,73798.8
0.99,32.9,82.9,5.7,17.0,Clay,Sugarcane,Growth,Summer,27104.1
9.19,16.6,74.1,0.0,17.7,Silty,Maize,Seedling,Winter,209883.5
2.8,37.5,53.2,0.0,10.6,Loamy,Rice,Flowering,Summer,105522.0
9.93,33.3,29.2,0.0,2.8,Loamy,Maize,Growth,Summer,275482.6
8.9,40.7,39.0,6.7,20.5,Loamy,Sugarcane,Flowering,Summer,357056.5
2.29,22.5,63.9,16.4,4.3,Silty,Cotton,Seedling,Monsoon,40747.4
3.11,32.4,55.6,0.0,16.5,Clay,Wheat,Flowering,Summer,76664.6
1.55,36.0,32.6,3.6,15.9,Silty,Maize,Flowering,Summer,51274.1
3.75,34.5,75.2,19.2,24.7,Sandy,Cotton,Growth,Summer,101808.7
3.58,33.7,20.0,7.5,9.1,Silty,Maize,Growth,Summer,95911.0
7.04,38.3,70.0,23.4,25.4,Clay,Sugarcane,Growth,Monsoon,204094.3
2.85,27.4,20.0,23.4,4.2,Sandy,Maize,Harvest,Winter,63785.8
4.06,23.4,25.0,4.8,7.7,Sandy,Wheat,Harvest,Winter,93663.0
0.77,16.5,32.3,3.5,23.5,Clay,Sugarcane,Growth,Winter,19187.3
0.63,34.8,58.6,21.1,12.9,Sandy,Wheat,Flowering,Monsoon,10735.9
9.52,31.8,48.8,0.0,9.3,Sandy,Maize,Growth,Winter,299341.8
9.22,41.7,38.0,0.0,24.1,Loamy,Wheat,Flowering,Summer,262400.9
7.93,31.8,81.2,15.2,1.2,Silty,Rice,Flowering,Monsoon,247186.3
6.68,39.2,66.2,5.3,1.4,Loamy,Cotton,Growth,Summer,176890.2
7.96,39.2,59.0,8.8,14.1,Silty,Sugarcane,Harvest,Summer,218468.6
4.93,28.1,60.4,14.8,22.5,Silty,Wheat,Seedling,Monsoon,101354.7
5.45,35.8,68.7,26.5,13.1,Silty,Wheat,Seedling,Monsoon,109281.0
8.92,28.3,57.8,29.1,3.6,Sandy,Maize,Seedling,Monsoon,226660.3
4.38,29.3,33.5,10.1,28.1,Loamy,Sugarcane,Flowering,Monsoon,171284.9
8.18,25.7,58.7,11.5,20.6,Sandy,Rice,Harvest,Winter,237735.6
2.67,33.4,68.8,23.0,16.5,Clay,Cotton,Seedling,Monsoon,50475.2
7.98,26.1,66.3,5.7,0.8,Loamy,Cotton,Harvest,Winter,175514.2
5.13,22.6,41.4,0.0,17.8,Sandy,Maize,Growth,Winter,158123.9
1.04,24.7,52.0,5.9,23.3,Clay,Cotton,Growth,Winter,21579.1
5.82,30.0,41.2,9.1,22.3,Silty,Maize,Seedling,Monsoon,136799.7
2.12,19.5,49.7,0.3,23.4,Silty,Rice,Growth,Winter,60087.8
3.09,32.2,56.6,8.8,8.9,Sandy,Cotton,Growth,Monsoon,88174.3
2.78,22.8,48.3,10.3,16.5,Loamy,Sugarcane,Growth,Winter,88776.0
1.18,26.7,59.1,8.5,11.3,Sandy,Cotton,Flowering,Winter,28350.3
2.02,40.0,60.8,0.0,7.1,Sandy,Cotton,Growth,Summer,69011.7
7.01,33.6,66.5,0.0,15.7,Clay,Wheat,Harvest,Summer,139746.5
8.49,27.7,44.7,0.1,21.0,Loamy,Sugarcane,Seedling,Summer,263469.4
4.93,23.5,54.3,16.2,14.6,Clay,Wheat,Seedling,Monsoon,93502.1
