Land_Area_acres,Temperature_C,Humidity_pct,Rainfall_mm,WindSpeed_kmph,Soil_Type,Crop_Type,Crop_Stage,Season,Water_Required_Litres
6.38,36.2,53.3,10.7,17.3,Clay,Cotton,Seedling,Monsoon,134.3
6.16,30.5,60.6,23.9,8.8,Clay,Sugarcane,Flowering,Monsoon,295.0
9.57,27.2,87.6,32.7,24.8,Silty,Cotton,Growth,Monsoon,241.1
7.97,45.0,23.5,23.2,12.6,Sandy,Rice,Seedling,Summer,419.8
3.73,20.6,70.1,32.9,0.5,Clay,Maize,Growth,Monsoon,40.5
6.28,15.3,20.0,0.0,14.8,Loamy,Rice,Seedling,Winter,243.2
8.58,16.2,57.3,5.8,5.9,Loamy,Rice,Flowering,Winter,469.2
2.59,33.1,44.6,15.8,29.9,Sandy,Maize,Harvest,Winter,83.7
0.91,21.7,44.9,21.4,9.9,Silty,Rice,Harvest,Winter,5.0
5.92,37.1,60.4,14.4,19.2,Clay,Maize,Seedling,Summer,129.4
1.27,21.2,51.8,16.9,17.0,Sandy,Wheat,Seedling,Monsoon,5.0
7.09,17.4,50.3,0.0,10.8,Sandy,Cotton,Flowering,Winter,356.0
6.93,19.7,26.6,2.6,7.8,Loamy,Cotton,Flowering,Winter,276.6
1.87,43.7,55.4,0.6,29.6,Silty,Cotton,Flowering,Summer,112.8
5.1,29.5,28.5,0.0,16.3,Loamy,Sugarcane,Seedling,Summer,257.4
2.54,25.6,56.0,24.8,23.7,Clay,Cotton,Flowering,Winter,40.4
5.43,39.2,44.1,0.0,15.6,Sandy,Wheat,Flowering,Summer,298.7
9.76,23.6,52.4,24.7,9.6,Sandy,Cotton,Seedling,Monsoon,299.7
2.81,32.7,51.8,26.1,1.0,Sandy,Maize,Flowering,Monsoon,99.2
3.39,37.5,83.5,24.2,5.8,Silty,Cotton,Seedling,Monsoon,57.3
0.58,29.4,45.4,14.0,5.0,Silty,Wheat,Harvest,Monsoon,5.0
1.89,21.4,55.0,8.7,28.8,Clay,Rice,Seedling,Winter,44.4
9.16,36.7,33.2,0.0,3.6,Loamy,Cotton,Flowering,Summer,411.0
1.52,26.7,54.3,10.7,7.0,Silty,Rice,Harvest,Winter,32.7
7.62,30.2,64.0,1.6,2.3,Sandy,Sugarcane,Harvest,Summer,409.7
9.96,29.4,71.1,16.7,0.1,Sandy,Wheat,Growth,Monsoon,336.9
2.58,23.2,80.5,21.2,17.4,Clay,Maize,Flowering,Monsoon,37.3
6.44,18.6,23.6,8.9,19.4,Loamy,Sugarcane,Flowering,Winter,441.4
1.44,40.8,44.7,12.5,5.1,Sandy,Sugarcane,Flowering,Summer,140.7
6.79,43.3,79.5,0.0,21.9,Sandy,Maize,Flowering,Monsoon,437.4
0.57,28.7,73.8,19.1,19.2,Clay,Cotton,Growth,Monsoon,5.0
4.27,30.6,44.9,15.7,14.7,Clay,Maize,Seedling,Winter,85.5
9.56,29.0,21.0,0.0,27.4,Clay,Cotton,Seedling,Winter,214.7
4.04,28.6,57.0,0.0,11.0,Clay,Maize,Growth,Winter,113.5
6.46,45.0,61.2,12.0,3.8,Silty,Wheat,Flowering,Summer,215.6
7.88,31.7,40.0,2.4,4.9,Loamy,Cotton,Seedling,Winter,225.1
6.61,24.3,64.7,4.5,23.2,Loamy,Maize,Growth,Winter,234.1
0.81,27.0,80.0,20.5,7.3,Silty,Maize,Harvest,Monsoon,5.0
1.8,15.0,51.5,10.6,26.5,Silty,Rice,Growth,Winter,48.2
0.65,36.4,53.6,0.0,5.5,Silty,Wheat,Harvest,Summer,21.2
6.6,34.3,55.1,9.2,28.9,Silty,Maize,Growth,Monsoon,226.8
7.52,26.1,49.3,0.5,22.2,Clay,Sugarcane,Harvest,Winter,238.3
6.32,25.5,99.4,16.0,20.9,Silty,Sugarcane,Harvest,Monsoon,209.2
6.66,28.0,54.9,13.7,13.0,Silty,Cotton,Harvest,Winter,131.7
4.79,30.5,50.6,22.6,6.5,Clay,Cotton,Seedling,Monsoon,78.6
9.48,26.8,54.6,11.2,1.4,Silty,Wheat,Growth,Winter,231.0
0.93,30.6,67.8,17.1,25.0,Sandy,Maize,Growth,Summer,13.9
1.72,25.6,79.3,21.9,27.3,Loamy,Cotton,Seedling,Monsoon,11.1
8.18,42.1,53.6,12.9,29.3,Sandy,Sugarcane,Harvest,Summer,459.5
7.52,34.1,53.4,12.3,12.4,Clay,Rice,Harvest,Monsoon,192.6
1.59,20.1,92.2,19.6,17.4,Sandy,Rice,Seedling,Monsoon,16.9
4.02,32.1,60.5,4.6,14.8,Silty,Maize,Harvest,Monsoon,94.4
0.6,19.5,46.7,10.2,26.1,Silty,Maize,Flowering,Winter,5.0
7.26,27.0,60.0,25.9,19.4,Clay,Maize,Seedling,Monsoon,135.2
5.43,36.7,35.6,14.6,18.8,Sandy,Sugarcane,Flowering,Summer,511.8
6.51,27.8,52.7,0.0,15.3,Silty,Wheat,Flowering,Winter,213.3
3.41,35.3,23.8,10.4,12.2,Clay,Rice,Flowering,Summer,161.1
3.44,26.8,26.2,12.4,2.3,Sandy,Cotton,Growth,Winter,133.1
7.53,34.2,55.1,22.1,24.7,Clay,Maize,Harvest,Monsoon,137.2
4.66,29.7,50.5,32.0,20.7,Loamy,Rice,Seedling,Monsoon,148.0
3.52,32.5,44.3,10.8,24.6,Silty,Maize,Flowering,Winter,142.7
3.76,19.2,37.8,13.7,23.5,Sandy,Sugarcane,Harvest,Winter,178.3
6.6,26.0,40.1,0.0,29.1,Sandy,Rice,Seedling,Winter,354.1
5.11,35.6,38.5,7.9,10.5,Loamy,Rice,Growth,Summer,262.3
5.96,32.5,54.8,26.8,3.8,Sandy,Maize,Flowering,Monsoon,281.2
3.75,32.6,60.5,22.2,14.1,Silty,Sugarcane,Flowering,Monsoon,208.5
1.98,28.1,37.8,30.1,22.8,Silty,Wheat,Harvest,Monsoon,11.2
3.42,29.7,38.8,24.1,8.3,Sandy,Sugarcane,Flowering,Monsoon,265.0
9.09,25.4,58.6,6.2,10.2,Sandy,Rice,Flowering,Winter,679.8
5.38,29.9,54.5,13.2,11.2,Sandy,Cotton,Growth,Winter,218.6
9.92,33.4,48.7,0.0,21.6,Loamy,Wheat,Seedling,Summer,252.6
4.06,30.9,56.5,0.0,27.3,Sandy,Maize,Flowering,Summer,257.6
3.09,28.9,60.6,10.7,17.4,Silty,Rice,Seedling,Winter,99.0
9.1,37.8,24.6,4.1,17.1,Clay,Sugarcane,Seedling,Summer,343.8
3.33,23.8,72.4,20.2,2.9,Silty,Rice,Harvest,Winter,69.4
3.49,25.2,79.1,24.5,0.8,Clay,Maize,Growth,Monsoon,49.5
1.27,30.9,45.5,0.0,27.0,Loamy,Rice,Harvest,Winter,56.4
8.35,26.8,75.9,13.5,5.1,Loamy,Cotton,Harvest,Winter,177.6
2.91,31.5,87.7,7.2,17.0,Clay,Sugarcane,Flowering,Monsoon,142.3
2.06,28.3,68.7,23.4,20.7,Clay,Cotton,Harvest,Monsoon,15.5
9.58,15.7,66.5,10.4,3.5,Sandy,Wheat,Seedling,Monsoon,244.6
6.7,32.5,31.8,14.2,10.9,Loamy,Wheat,Growth,Summer,193.2
4.92,22.9,61.9,6.8,15.7,Sandy,Sugarcane,Growth,Winter,353.4
6.48,23.6,72.3,0.1,1.0,Sandy,Wheat,Harvest,Winter,157.4
1.5,32.2,64.5,12.9,9.3,Clay,Cotton,Growth,Monsoon,24.4
2.37,28.5,62.8,32.0,20.1,Sandy,Sugarcane,Seedling,Monsoon,90.0
3.46,37.1,61.5,21.8,29.0,Clay,Maize,Flowering,Monsoon,103.1
3.29,29.9,39.7,19.1,26.0,Loamy,Cotton,Harvest,Monsoon,68.4
4.85,40.8,45.1,9.8,12.4,Loamy,Wheat,Harvest,Summer,110.3
8.27,21.8,57.2,0.0,11.9,Silty,Cotton,Flowering,Winter,298.2
8.79,45.0,46.7,4.0,12.1,Clay,Wheat,Growth,Summer,220.4
8.68,24.4,76.6,20.2,14.7,Silty,Rice,Growth,Monsoon,344.8
3.8,28.0,72.8,27.7,23.9,Sandy,Sugarcane,Flowering,Monsoon,276.1
9.47,41.6,71.3,9.6,16.4,Sandy,Cotton,Harvest,Summer,306.7
3.64,28.6,64.6,3.3,14.7,Silty,Sugarcane,Growth,Winter,190.1
2.02,32.5,23.8,14.2,15.6,Loamy,Sugarcane,Harvest,Winter,83.2
0.63,21.0,54.8,17.9,19.9,Sandy,Cotton,Growth,Monsoon,5.0
7.46,31.5,51.8,7.3,25.0,Loamy,Sugarcane,Harvest,Summer,314.5
5.46,23.0,48.0,3.6,28.3,Clay,Cotton,Flowering,Winter,167.0
4.46,36.5,51.5,8.5,10.9,Loamy,Sugarcane,Seedling,Summer,216.1
3.17,29.7,35.9,0.0,7.0,Loamy,Sugarcane,Seedling,Summer,159.0
3.02,36.9,82.5,16.4,15.0,Loamy,Cotton,Growth,Monsoon,84.5
6.49,39.0,44.9,27.0,15.1,Silty,Cotton,Flowering,Monsoon,222.6
2.97,28.7,27.9,9.2,21.9,Loamy,Sugarcane,Growth,Winter,178.8
1.84,27.7,66.6,6.7,23.9,Sandy,Cotton,Flowering,Winter,82.8
6.31,29.9,33.7,15.4,0.8,Sandy,Cotton,Seedling,Summer,207.8
3.0,26.4,68.9,27.7,5.3,Loamy,Maize,Flowering,Monsoon,60.6
3.63,36.9,63.0,4.6,7.0,Loamy,Sugarcane,Growth,Summer,221.6
2.26,40.0,60.5,9.2,10.4,Loamy,Maize,Seedling,Summer,71.4
7.88,20.2,36.6,5.9,28.0,Clay,Maize,Flowering,Winter,256.2
1.42,26.8,58.1,13.7,21.1,Sandy,Sugarcane,Seedling,Monsoon,63.9
5.69,35.7,37.6,0.0,3.2,Loamy,Cotton,Harvest,Summer,152.0
4.55,27.6,89.5,20.4,10.2,Clay,Maize,Growth,Monsoon,88.8
6.59,21.6,57.8,7.9,20.4,Sandy,Wheat,Growth,Winter,225.9
6.75,24.5,63.8,15.8,3.6,Sandy,Cotton,Flowering,Winter,301.2
9.75,33.9,36.7,8.0,13.0,Silty,Rice,Harvest,Winter,310.4
4.85,18.4,79.9,11.6,10.8,Sandy,Cotton,Harvest,Monsoon,108.4
9.98,20.6,42.2,4.7,11.3,Silty,Cotton,Flowering,Winter,357.3
7.02,22.3,52.2,16.8,22.1,Loamy,Maize,Growth,Winter,227.8
3.32,36.7,43.0,8.0,14.1,Silty,Maize,Growth,Summer,120.0
2.22,40.5,64.2,0.0,3.9,Sandy,Cotton,Harvest,Summer,86.4
2.32,36.8,78.4,23.4,27.5,Silty,Sugarcane,Growth,Monsoon,101.8
1.49,18.8,67.8,12.0,17.7,Silty,Cotton,Growth,Winter,8.9
7.42,33.1,52.3,5.8,0.7,Silty,Wheat,Flowering,Winter,235.2
1.33,40.6,43.5,12.7,6.1,Silty,Wheat,Seedling,Summer,31.6
7.12,24.8,26.2,21.6,11.4,Loamy,Maize,Flowering,Summer,279.5
4.74,32.8,40.9,0.0,26.0,Loamy,Wheat,Growth,Summer,164.4
3.57,29.9,51.5,1.0,20.2,Sandy,Sugarcane,Growth,Summer,288.2
5.91,28.8,44.8,13.0,10.2,Sandy,Wheat,Flowering,Monsoon,247.5
3.79,32.6,36.1,26.5,22.7,Sandy,Sugarcane,Growth,Summer,262.4
4.01,21.0,41.9,2.0,27.6,Silty,Wheat,Harvest,Winter,72.9
3.72,36.2,67.7,0.0,12.4,Silty,Sugarcane,Seedling,Summer,169.0
4.6,28.6,56.0,0.0,7.2,Clay,Rice,Harvest,Winter,119.9
7.65,32.4,52.1,28.3,7.8,Sandy,Sugarcane,Flowering,Monsoon,648.8
9.65,37.8,57.6,12.8,15.9,Silty,Rice,Harvest,Summer,302.4
6.41,29.3,65.6,0.8,1.6,Sandy,Cotton,Harvest,Winter,196.6
2.11,35.9,73.1,10.4,3.2,Clay,Sugarcane,Harvest,Summer,58.8
3.48,34.5,59.2,19.0,0.4,Sandy,Cotton,Growth,Monsoon,121.1
6.56,37.9,50.2,9.1,29.2,Silty,Rice,Flowering,Winter,369.3
4.22,31.2,55.0,6.6,27.1,Silty,Rice,Growth,Summer,191.8
6.23,34.6,60.3,10.5,10.1,Silty,Sugarcane,Harvest,Winter,230.0
8.28,33.9,69.4,19.6,19.8,Sandy,Cotton,Flowering,Monsoon,412.6
4.23,29.7,47.7,2.6,15.3,Silty,Wheat,Growth,Winter,117.2
2.3,39.1,66.8,0.0,26.8,Silty,Wheat,Flowering,Summer,101.4
5.59,32.6,55.1,10.2,3.2,Clay,Sugarcane,Harvest,Monsoon,168.9
2.85,20.0,48.9,8.3,4.3,Silty,Wheat,Harvest,Winter,33.5
7.08,28.8,41.8,7.4,14.9,Sandy,Sugarcane,Seedling,Summer,436.6
9.67,22.6,57.5,0.0,10.0,Loamy,Cotton,Flowering,Winter,390.8
9.29,29.9,32.7,9.7,18.5,Loamy,Cotton,Flowering,Summer,388.4
5.61,35.4,44.8,0.0,4.5,Silty,Maize,Flowering,Summer,243.5
1.65,27.5,73.0,34.5,18.5,Loamy,Rice,Flowering,Monsoon,18.5
9.02,32.2,71.0,25.5,21.7,Sandy,Cotton,Harvest,Monsoon,251.8
4.89,26.7,69.8,19.0,16.5,Silty,Sugarcane,Flowering,Winter,273.2
0.81,39.6,45.4,4.6,19.1,Clay,Rice,Growth,Summer,47.1
4.0,17.3,20.0,12.8,24.0,Loamy,Rice,Harvest,Winter,122.9
8.0,34.8,51.8,14.5,20.0,Sandy,Cotton,Seedling,Monsoon,283.7
4.25,27.2,48.2,31.7,27.3,Silty,Rice,Harvest,Monsoon,103.5
2.11,33.3,76.6,15.3,8.2,Sandy,Sugarcane,Seedling,Summer,103.1
5.38,34.8,67.9,22.1,4.3,Silty,Rice,Growth,Monsoon,210.4
6.37,38.3,70.7,18.4,2.8,Clay,Maize,Harvest,Summer,113.1
2.18,32.4,78.0,22.5,11.1,Loamy,Wheat,Harvest,Monsoon,16.8
5.29,27.2,57.3,29.1,14.4,Silty,Maize,Harvest,Monsoon,91.1
9.32,23.6,44.1,19.6,7.0,Loamy,Wheat,Flowering,Winter,284.9
8.9,21.4,66.3,17.2,16.8,Sandy,Cotton,Growth,Winter,344.8
3.3,37.1,65.2,7.1,1.5,Silty,Maize,Seedling,Summer,86.3
2.41,29.9,53.8,38.3,3.6,Clay,Sugarcane,Growth,Monsoon,56.8
2.44,29.7,60.8,14.6,22.5,Sandy,Sugarcane,Seedling,Monsoon,131.5
5.7,36.1,44.0,7.8,24.0,Sandy,Sugarcane,Growth,Summer,460.9
5.91,32.6,81.5,12.5,13.8,Sandy,Rice,Seedling,Summer,283.4
5.67,40.7,75.0,13.9,26.6,Clay,Rice,Growth,Summer,212.4
8.08,26.9,69.4,11.6,26.5,Loamy,Maize,Harvest,Monsoon,197.0
3.44,31.7,67.2,17.1,8.8,Clay,Wheat,Harvest,Monsoon,38.5
2.87,27.3,62.3,15.5,24.2,Loamy,Wheat,Flowering,Monsoon,72.0
9.69,36.8,52.0,0.0,7.8,Sandy,Cotton,Seedling,Summer,370.1
6.21,29.8,38.2,0.0,11.0,Clay,Wheat,Harvest,Summer,103.0
6.35,26.5,81.6,7.8,25.0,Sandy,Sugarcane,Harvest,Monsoon,327.4
2.65,25.9,58.4,2.5,11.5,Silty,Wheat,Flowering,Summer,74.7
5.63,39.9,32.2,0.0,18.5,Loamy,Wheat,Flowering,Summer,246.1
5.7,27.7,60.4,24.4,2.2,Sandy,Maize,Flowering,Monsoon,253.0
3.38,20.9,46.0,4.4,8.1,Silty,Rice,Harvest,Winter,93.6
0.63,34.8,46.0,0.6,21.7,Clay,Sugarcane,Flowering,Summer,52.9
6.35,40.8,69.4,4.9,28.1,Loamy,Cotton,Seedling,Summer,193.1
0.75,28.0,60.3,16.0,3.2,Sandy,Wheat,Harvest,Summer,5.0
1.75,37.7,52.9,5.2,5.2,Silty,Sugarcane,Flowering,Summer,121.5
9.94,28.3,55.8,9.6,1.7,Sandy,Sugarcane,Harvest,Summer,522.6
7.82,29.9,54.8,25.0,10.5,Clay,Sugarcane,Harvest,Monsoon,224.3
4.65,30.5,58.4,16.5,27.2,Clay,Maize,Harvest,Monsoon,81.9
2.02,36.1,63.9,10.7,5.3,Silty,Sugarcane,Flowering,Summer,120.1
4.28,32.1,41.9,2.6,28.1,Silty,Cotton,Seedling,Summer,120.0
6.04,20.7,52.5,26.0,10.9,Loamy,Sugarcane,Harvest,Monsoon,211.0
8.54,26.9,52.2,0.0,29.4,Loamy,Maize,Harvest,Winter,229.5
9.38,26.8,77.6,16.4,12.5,Silty,Maize,Harvest,Monsoon,196.0
5.12,40.4,41.6,14.2,25.8,Sandy,Sugarcane,Harvest,Summer,290.0
6.19,26.5,71.3,18.1,17.6,Sandy,Maize,Growth,Monsoon,250.7
8.8,27.0,35.9,9.6,9.3,Loamy,Sugarcane,Flowering,Winter,618.0
4.09,25.3,65.0,25.8,23.6,Silty,Sugarcane,Harvest,Monsoon,123.1
8.47,24.9,79.2,17.6,15.2,Loamy,Cotton,Flowering,Monsoon,300.6
0.8,27.2,55.0,4.9,24.0,Loamy,Rice,Growth,Winter,35.6
2.21,35.0,69.7,13.7,24.4,Sandy,Wheat,Flowering,Summer,87.3
3.02,35.2,46.0,11.2,7.3,Sandy,Maize,Harvest,Winter,99.0
3.0,29.4,41.1,0.0,2.9,Silty,Maize,Flowering,Winter,125.6
7.66,23.4,50.9,14.5,19.0,Loamy,Maize,Flowering,Monsoon,308.5
5.92,29.0,76.7,9.6,25.3,Sandy,Sugarcane,Flowering,Monsoon,527.1
2.62,31.4,39.9,0.0,4.0,Clay,Maize,Seedling,Winter,64.3
1.73,32.3,45.9,4.0,16.4,Clay,Maize,Harvest,Summer,37.9
2.87,38.0,58.6,0.4,12.7,Sandy,Cotton,Seedling,Summer,123.4
9.33,32.7,49.5,5.6,20.2,Silty,Cotton,Harvest,Summer,209.3
6.53,31.0,38.9,1.2,0.8,Silty,Cotton,Harvest,Summer,146.9
3.99,26.8,73.6,37.0,29.8,Silty,Cotton,Flowering,Monsoon,77.9
2.1,34.4,41.3,0.0,24.4,Loamy,Cotton,Harvest,Summer,68.6
3.55,20.3,81.4,22.0,13.3,Silty,Maize,Seedling,Monsoon,49.1
7.21,36.5,82.1,6.8,6.2,Silty,Sugarcane,Harvest,Winter,266.9
9.82,26.1,59.3,0.0,11.4,Sandy,Sugarcane,Seedling,Winter,606.7
9.13,22.9,46.2,6.0,5.2,Silty,Cotton,Growth,Winter,268.8
4.11,20.8,55.0,32.8,10.8,Silty,Cotton,Growth,Monsoon,62.8
5.1,34.8,70.8,16.9,4.1,Sandy,Maize,Harvest,Monsoon,149.4
5.85,28.2,80.7,13.2,13.0,Sandy,Cotton,Growth,Monsoon,223.1
5.22,38.0,51.1,7.3,19.7,Sandy,Cotton,Flowering,Summer,304.2
3.97,39.1,61.2,12.4,3.3,Clay,Wheat,Flowering,Monsoon,100.9
6.21,24.4,36.9,2.1,14.3,Silty,Cotton,Seedling,Summer,154.6
2.81,27.2,62.1,3.2,15.9,Sandy,Rice,Seedling,Monsoon,137.5
6.48,27.1,43.3,30.9,7.0,Clay,Cotton,Flowering,Monsoon,154.4
8.84,39.2,51.7,8.4,7.1,Silty,Rice,Harvest,Summer,282.3
0.62,31.1,32.4,10.8,23.2,Clay,Wheat,Growth,Winter,15.0
7.58,29.7,51.2,0.0,1.2,Sandy,Wheat,Growth,Winter,295.0
2.14,40.7,20.0,6.1,8.5,Silty,Wheat,Flowering,Summer,98.1
1.57,26.5,20.0,3.5,16.9,Clay,Maize,Flowering,Winter,59.4
5.02,39.2,20.0,1.4,18.7,Sandy,Rice,Growth,Summer,374.7
5.36,31.0,67.1,15.1,15.0,Sandy,Cotton,Growth,Summer,212.0
8.59,35.4,67.4,4.0,6.7,Sandy,Maize,Harvest,Summer,293.1
5.95,28.8,44.3,0.0,14.9,Loamy,Wheat,Flowering,Winter,223.0
5.45,32.5,54.9,6.7,26.4,Loamy,Cotton,Harvest,Summer,136.5
6.35,31.8,56.7,24.9,5.3,Sandy,Sugarcane,Harvest,Monsoon,309.2
0.58,33.7,52.2,7.5,4.0,Sandy,Sugarcane,Harvest,Summer,27.1
4.61,31.8,56.1,14.5,24.5,Clay,Wheat,Growth,Monsoon,94.2
1.6,30.2,89.0,35.1,3.1,Silty,Maize,Harvest,Monsoon,5.0
5.65,32.7,95.7,17.8,17.4,Sandy,Cotton,Growth,Monsoon,210.0
8.29,38.3,34.6,0.0,17.8,Silty,Maize,Flowering,Summer,369.9
7.49,24.6,57.9,10.2,25.3,Sandy,Maize,Harvest,Winter,237.7
2.88,32.5,48.8,0.0,6.9,Silty,Cotton,Seedling,Winter,79.0
9.44,26.5,36.1,19.5,9.0,Silty,Sugarcane,Flowering,Winter,577.1
5.11,33.8,70.2,17.1,21.1,Clay,Maize,Harvest,Monsoon,89.7
3.52,39.0,65.4,0.0,26.9,Silty,Wheat,Seedling,Summer,94.2
5.02,29.5,70.8,23.4,23.3,Clay,Maize,Flowering,Monsoon,133.6
5.51,29.2,68.8,29.0,26.9,Loamy,Sugarcane,Seedling,Monsoon,226.2
9.99,26.5,42.3,24.7,29.1,Sandy,Wheat,Growth,Winter,345.6
3.11,45.0,56.7,13.4,5.4,Clay,Wheat,Seedling,Summer,59.5
4.72,31.3,41.9,6.1,20.2,Clay,Wheat,Growth,Summer,109.9
2.73,28.6,45.3,16.1,27.1,Clay,Wheat,Growth,Monsoon,49.2
9.58,35.1,50.3,0.0,29.0,Clay,Maize,Flowering,Summer,345.4
6.98,35.2,85.5,11.2,29.1,Loamy,Wheat,Seedling,Monsoon,160.0
5.51,27.7,25.5,2.5,1.8,Silty,Cotton,Seedling,Winter,140.0
5.51,36.7,56.2,0.0,8.1,Sandy,Sugarcane,Growth,Summer,449.2
3.21,33.8,65.1,25.5,22.4,Silty,Maize,Growth,Monsoon,78.5
8.2,45.0,57.4,14.5,13.6,Sandy,Cotton,Harvest,Summer,268.2
1.71,33.8,77.9,13.3,6.5,Silty,Wheat,Flowering,Summer,29.2
7.86,24.6,93.1,17.3,1.0,Sandy,Cotton,Seedling,Monsoon,225.1
6.97,25.8,64.4,6.2,6.8,Clay,Wheat,Flowering,Winter,168.5
2.92,34.1,66.3,30.4,0.9,Clay,Rice,Growth,Monsoon,70.1
1.29,30.4,65.6,0.0,28.0,Sandy,Rice,Growth,Summer,95.0
3.38,33.4,33.9,1.0,24.5,Loamy,Sugarcane,Growth,Summer,226.5
9.97,22.3,38.5,13.6,17.1,Sandy,Maize,Growth,Winter,451.3
8.25,30.0,66.6,23.4,23.2,Clay,Sugarcane,Flowering,Monsoon,412.1
1.51,18.0,75.8,19.9,1.4,Silty,Maize,Flowering,Winter,5.0
9.75,30.7,35.4,6.6,3.5,Loamy,Wheat,Seedling,Summer,231.7
4.2,27.7,38.0,7.1,6.5,Clay,Cotton,Flowering,Winter,123.9
4.98,25.2,51.8,18.9,29.6,Loamy,Cotton,Flowering,Winter,173.7
8.65,34.1,45.1,15.3,8.1,Silty,Cotton,Seedling,Winter,208.4
8.72,39.2,72.0,0.0,3.2,Sandy,Cotton,Growth,Summer,411.3
2.32,40.6,48.1,14.9,2.8,Sandy,Wheat,Seedling,Summer,68.8
1.0,32.0,59.3,12.1,10.9,Clay,Sugarcane,Flowering,Winter,39.6
5.79,33.7,42.1,15.5,9.8,Clay,Maize,Flowering,Summer,184.2
5.2,34.8,56.0,0.0,2.8,Silty,Maize,Seedling,Summer,146.6
2.46,27.9,100.0,20.0,4.8,Loamy,Sugarcane,Growth,Winter,89.8
9.89,20.3,34.8,8.4,11.5,Loamy,Wheat,Harvest,Winter,191.8
9.16,20.5,61.2,0.0,8.3,Silty,Maize,Growth,Winter,291.8
7.68,19.8,48.5,0.2,1.3,Clay,Maize,Growth,Winter,201.4
3.98,28.4,66.5,18.7,18.5,Clay,Rice,Growth,Monsoon,123.6
3.26,35.7,41.2,7.7,6.7,Sandy,Sugarcane,Seedling,Monsoon,208.0
1.67,27.1,41.0,13.1,5.6,Sandy,Rice,Flowering,Winter,94.4
3.16,30.5,49.8,8.5,0.7,Silty,Wheat,Harvest,Summer,51.0
6.31,33.5,35.1,0.0,15.4,Silty,Cotton,Flowering,Summer,260.8
8.98,28.2,42.5,4.6,12.8,Silty,Maize,Harvest,Monsoon,210.6
4.04,23.9,71.1,20.6,4.0,Silty,Wheat,Seedling,Monsoon,47.1
7.45,19.3,54.2,14.6,23.9,Silty,Sugarcane,Flowering,Winter,442.4
6.06,29.6,37.9,16.4,27.7,Clay,Sugarcane,Growth,Winter,264.0
7.75,37.9,66.8,8.3,10.0,Sandy,Cotton,Harvest,Summer,246.1
9.65,24.8,34.6,13.6,3.2,Loamy,Wheat,Flowering,Monsoon,314.9
4.42,32.3,36.9,0.0,18.5,Loamy,Sugarcane,Flowering,Summer,341.1
2.13,25.8,48.2,9.5,23.9,Silty,Cotton,Harvest,Winter,38.9
2.31,35.1,56.1,0.0,14.6,Clay,Rice,Flowering,Summer,117.5
2.44,42.7,56.2,1.0,18.9,Sandy,Maize,Flowering,Summer,190.4
8.17,27.5,51.8,1.3,28.7,Loamy,Cotton,Flowering,Winter,350.7
1.17,36.4,67.0,3.7,17.0,Loamy,Wheat,Flowering,Summer,51.5
0.88,34.8,22.7,9.1,26.5,Loamy,Sugarcane,Seedling,Summer,56.2
6.38,29.9,47.2,2.3,14.0,Loamy,Sugarcane,Growth,Summer,386.6
9.73,35.4,76.7,2.7,23.8,Clay,Maize,Growth,Summer,279.0
5.16,26.9,47.2,13.0,18.3,Clay,Sugarcane,Flowering,Winter,261.2
0.99,30.5,63.1,17.5,15.4,Loamy,Maize,Harvest,Monsoon,6.4
4.12,30.3,46.0,22.6,23.6,Clay,Rice,Seedling,Summer,107.6
5.25,35.2,77.2,15.6,22.5,Loamy,Rice,Growth,Summer,245.2
7.17,34.8,38.1,22.2,2.9,Sandy,Rice,Seedling,Monsoon,347.7
7.73,29.5,85.5,12.9,17.0,Silty,Cotton,Seedling,Monsoon,173.3
0.55,29.6,41.9,0.0,1.9,Sandy,Maize,Flowering,Winter,37.5
1.25,24.4,51.2,10.0,4.5,Loamy,Maize,Seedling,Winter,15.6
5.89,26.6,20.0,21.3,15.2,Clay,Rice,Harvest,Winter,141.2
4.74,29.2,78.2,11.3,0.6,Loamy,Maize,Flowering,Summer,173.8
8.61,26.6,73.5,32.3,27.7,Loamy,Rice,Growth,Monsoon,370.0
9.2,23.6,46.8,3.1,20.9,Silty,Cotton,Flowering,Winter,340.6
0.52,31.4,87.9,2.5,6.5,Silty,Wheat,Growth,Summer,5.0
1.6,22.8,41.5,0.2,13.3,Sandy,Wheat,Growth,Winter,56.3
0.52,28.8,63.4,0.0,0.4,Sandy,Cotton,Harvest,Summer,9.7
4.77,25.3,68.7,11.3,9.2,Loamy,Wheat,Harvest,Monsoon,77.3
5.77,30.9,39.1,19.6,9.0,Clay,Wheat,Seedling,Winter,89.1
7.13,27.6,23.8,13.0,22.7,Clay,Wheat,Harvest,Winter,109.0
0.8,42.4,42.3,16.2,9.4,Sandy,Rice,Flowering,Summer,67.7
8.02,15.2,61.1,10.8,24.7,Silty,Maize,Flowering,Winter,280.4
6.56,23.8,20.0,0.0,28.4,Loamy,Sugarcane,Seedling,Winter,325.9
3.77,29.6,58.8,13.2,17.5,Loamy,Cotton,Harvest,Winter,78.8
7.81,43.0,40.0,9.7,12.8,Silty,Maize,Flowering,Summer,336.8
1.72,17.0,53.0,0.0,8.7,Clay,Maize,Flowering,Winter,37.5
6.47,39.8,76.4,21.9,19.3,Silty,Wheat,Harvest,Monsoon,109.2
4.45,30.2,56.3,36.5,6.0,Loamy,Wheat,Growth,Monsoon,68.7
